Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
quest_sorceryIntroTailoring,Quest,Quest Info,,,"You'll want to craft an Arcane Wheel (Tailoring Station) if you wish to tailor and wear full sets of Sorcerer Armor. You'll be able to do this now by taking your first steps in the [ae92d5]Sorcery[-] skill tree and raising the [ae92d5]Sorcery Attribute[-].",,,,,,,,,,,,,,
quest_sorceryIntroAlchemy_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Alchemy",,,,,,,,,,,,,,
quest_sorceryIntroAlchemy_subtitle,Quest,Quest Info,,,"Craft an Alchemy Station",,,,,,,,,,,,,,
quest_sorceryIntroAlchemy,Quest,Quest Info,,,"You'll want to craft an Alchemy Station if you wish to concoct Potions, Elixirs and Potion Bombs. You'll be able to do this now by taking your first steps in the [ae92d5]Sorcery[-] skill tree and raising [ae92d5]Alchemy Mastery[-].",,,,,,,,,,,,,,
quest_sorceryIntroPotions_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Potions",,,,,,,,,,,,,,
quest_sorceryIntroPotions_subtitle,Quest,Quest Info,,,"Craft a Travel Potion",,,,,,,,,,,,,,
quest_sorceryIntroPotions,Quest,Quest Info,,,"You'll want to become acquainted with an [ae92d5]Enchanted Mortar[-] to craft Potions on the go. By placing the Enchanted Mortar in your Toolbelt and holding it, you can then view [ae92d5]Recipes[-] by selecting various Essences. Most Potions require the mixing of multiple ingredients. Go ahead and craft a Potion now, using the [ae92d5]Enchanted Mortar[-].",,,,,,,,,,,,,,
quest_sorceryIntroScrolls_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Scroll Crafting",,,,,,,,,,,,,,
quest_sorceryIntroScrolls_subtitle,Quest,Quest Info,,,"Craft Arcane Vision Scroll",,,,,,,,,,,,,,
quest_sorceryIntroScrolls,Quest,Quest Info,,,"You can craft Scrolls of immense power and ability at a Sorcerer Desk. You'll be able to do this now by taking your first steps in the [ae92d5]Sorcery Attribute[-] then gathering the materials required to craft the Scroll.",,,,,,,,,,,,,,
quest_sorceryIntroEnchanting_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Enchanting",,,,,,,,,,,,,,
quest_sorceryIntroEnchanting_subtitle,Quest,Quest Info,,,"Craft an Enchanting Table",,,,,,,,,,,,,,
quest_sorceryIntroEnchanting,Quest,Quest Info,,,"You'll want to craft an Enchanting Table if you wish to make Enchantments of transcendent power. You'll be able to do this now by taking your first steps in [ae92d5]Rune Mastery[-] then crafting an Enchanting Table at a Sorcerer Desk.",,,,,,,,,,,,,,
quest_sorceryIntroRunesmithing_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Runes",,,,,,,,,,,,,,
quest_sorceryIntroRunesmithing_subtitle,Quest,Quest Info,,,"Craft Spell Light Rune",,,,,,,,,,,,,,
quest_sorceryIntroRunesmithing,Quest,Quest Info,,,"You'll want to start crafting Runes at an Enchanting Table if you wish to transcend beyond mundane. You'll be able to do this now by taking your first steps in [ae92d5]Rune Mastery[-] then crafting an Enchanting Table at a Sorcerer Desk.",,,,,,,,,,,,,,
quest_sorceryIntroArcaneArmor_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Arcane Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroArcaneArmor_subtitle,Quest,Quest Info,,,"Wear Full Arcane Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroArcaneArmor,Quest,Quest Info,,,"You'll want to get your hands on a full set of Arcane Sorcerer Armor if you wish to become truly powerful. You can complete this task by looting the Arcane Armor Set pieces from Fallen or by raising [ae92d5]Arcane Armor[-] and crafting them yourself. While wearing the Full Armor Set, kill any zombie to exercise its power.",,,,,,,,,,,,,,
quest_sorceryIntroFamiliar_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Familiar",,,,,,,,,,,,,,
quest_sorceryIntroFamiliar_subtitle,Quest,Quest Info,,,"Summon Arcane Familiar",,,,,,,,,,,,,,
quest_sorceryIntroFamiliar,Quest,Quest Info,,,"Deporting the undead back to Hell can be a lonely job, luckily you can recruit and train a trusty ally! Unlock and start training an Arcane Familiar to aid you in your quest. You'll be able to do this now by taking your first steps in [ae92d5]Arcane Familiar[-] then summoning one at a Sorcerer Desk.",,,,,,,,,,,,,,

quest_sorceryIntroFireArmor_title,Quest,Quest Info,,,"[970000]Sorcery[-] Fire Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroFireArmor_subtitle,Quest,Quest Info,,,"Wear Full Fire Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroFireArmor,Quest,Quest Info,,,"You'll want to get your hands on a full set of Fire Sorcerer Armor if you wish to become truly powerful. You can complete this task by looting the Fire Armor Set pieces from Fallen or by raising [ae92d5]Fire Armor[-] and crafting them yourself. While wearing the Full Armor Set, kill any zombie to exercise its power.",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFire2_title,Quest,Quest Info,,,"[970000]Sorcery[-] Firenado Spell",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFire2_subtitle,Quest,Quest Info,,,"Craft Firenado Spell",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFire2,Quest,Quest Info,,,"If you want to survive the horde, you'll want a Firenado or ten by your side. You'll find the Firenado Spell in the Fire Sorcery skill tree. Unlock it there then head to a Fire Spellforge to craft them.",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFire3_title,Quest,Quest Info,,,"[970000]Sorcery[-] Meteor Spell",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFire3_subtitle,Quest,Quest Info,,,"Craft Meteor Spell",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFire3,Quest,Quest Info,,,"Nothing like deporting the undead back to Hell by dropping a molten rock on their head! You'll find the Meteor Spell in the Fire Sorcery skill tree. Unlock it there then head to a Fire Spellforge to craft them.",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftArrowFire_title,Quest,Quest Info,,,"[970000]Sorcery[-] Fire Spell Arrow",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftArrowFire_subtitle,Quest,Quest Info,,,"Craft Fire Spell Arrow",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftArrowFire,Quest,Quest Info,,,"Ah yes, the staple of an Archer Mage... good ol' Fire Spell Arrow! You learn how to craft this by learning the base Fire Spell in the Fire Sorcery skill tree. Unlock it there then head to a Sorcerer Desk to craft them.",,,,,,,,,,,,,,
quest_sorceryIntroFireSpellTurret_title,Quest,Quest Info,,,"[970000]Sorcery[-] Fire Spell Turret",,,,,,,,,,,,,,
quest_sorceryIntroFireSpellTurret_subtitle,Quest,Quest Info,,,"Craft Fire Spell Turret",,,,,,,,,,,,,,
quest_sorceryIntroFireSpellTurret,Quest,Quest Info,,,"Deporting the undead back to Hell can be a lonely job, luckily you can deploy a portable trap companion! Unlock and start upgrading Fire Spell Turret to aid you in your quest. You'll be able to do this now by taking your first steps in [ae92d5]Fire Spell Turret[-] then crafting one at a Sorcerer Desk.",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFireTrap_title,Quest,Quest Info,,,"[970000]Sorcery[-] Fire Trap",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFireTrap_subtitle,Quest,Quest Info,,,"Craft Fire Trap",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFireTrap,Quest,Quest Info,,,"If you want to survive the horde, you'll want an arsenal of Fire Trap's to Incinerate and Explode trespassers. You'll find the Fire Trap in the [ae92d5]Fire Sorcery[-] skill tree. Unlock it there then head to a [ae92d5]Sorcerer Desk[-] to craft them.",,,,,,,,,,,,,,
quest_sorceryIntroFirePowder_title,Quest,Quest Info,,,"[02599c]Sorcery[-] Enchanted Mortar",,,,,,,,,,,,,,
quest_sorceryIntroFirePowder_subtitle,Quest,Quest Info,,,"Craft Fire Powder",,,,,,,,,,,,,,
quest_sorceryIntroFirePowder,Quest,Quest Info,,,"You'll want to become acquainted with an [ae92d5]Enchanted Mortar[-] to craft Fire Powder and Potions on the go. By holding the [ae92d5]Enchanted Mortar[-] in your Toolbelt, you can then view [ae92d5]Recipes[-] by selecting [ae92d5]Fire Essence[-] in your inventory and looking at available recipes. Most Potions require the mixing of multiple ingredients. Go ahead and craft [ae92d5]Fire Powder[-] now using the [ae92d5]Enchanted Mortar[-].",,,,,,,,,,,,,,

quest_sorceryIntroIceArmor_title,Quest,Quest Info,,,"[02599c]Sorcery[-] Ice Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroIceArmor_subtitle,Quest,Quest Info,,,"Wear Full Ice Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroIceArmor,Quest,Quest Info,,,"You'll want to get your hands on a full set of Ice Sorcerer Armor if you wish to become truly powerful. You can complete this task by looting the Ice Armor Set pieces from Fallen or by raising [ae92d5]Ice Armor[-] and crafting them yourself. While wearing the Full Armor Set, kill any zombie to exercise its power.",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIce2_title,Quest,Quest Info,,,"[02599c]Sorcery[-] Comet Spell",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIce2_subtitle,Quest,Quest Info,,,"Craft Comet Spell",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIce2,Quest,Quest Info,,,"If you want to survive the horde, you'll want a Comet or ten by your side. You'll find the Comet Spell in the Ice Sorcery skill tree. Unlock it there then head to an Ice Spellforge to craft them.",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIce3_title,Quest,Quest Info,,,"[02599c]Sorcery[-] Ice Storm Spell",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIce3_subtitle,Quest,Quest Info,,,"Craft Ice Storm Spell",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIce3,Quest,Quest Info,,,"Nothing like deporting the undead back to Hell by dropping razor sharp icicles on their face! You'll find the Ice Storm Spell in the Ice Sorcery skill tree. Unlock it there then head to an Ice Spellforge to craft them.",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftArrowIce_title,Quest,Quest Info,,,"[02599c]Sorcery[-] Ice Spell Arrow",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftArrowIce_subtitle,Quest,Quest Info,,,"Craft Ice Spell Arrow",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftArrowIce,Quest,Quest Info,,,"Ah yes, the staple of an Archer Mage... good ol' Ice Spell Arrow! You learn how to craft this by learning the base Ice Spell in the Ice Sorcery skill tree. Unlock it there then head to a Sorcerer Desk to craft them.",,,,,,,,,,,,,,
quest_sorceryIntroIceSpellTurret_title,Quest,Quest Info,,,"[02599c]Sorcery[-] Ice Spell Turret",,,,,,,,,,,,,,
quest_sorceryIntroIceSpellTurret_subtitle,Quest,Quest Info,,,"Craft Ice Spell Turret",,,,,,,,,,,,,,
quest_sorceryIntroIceSpellTurret,Quest,Quest Info,,,"Deporting the undead back to Hell can be a lonely job, luckily you can deploy a portable trap companion! Unlock and start upgrading Ice Spell Turret to aid you in your quest. You'll be able to do this now by taking your first steps in [ae92d5]Ice Spell Turret[-] then crafting one at a Sorcerer Desk.",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIceTrap_title,Quest,Quest Info,,,"[02599c]Sorcery[-] Ice Trap",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIceTrap_subtitle,Quest,Quest Info,,,"Craft Ice Trap",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIceTrap,Quest,Quest Info,,,"If you want to survive the horde, you'll want an arsenal of Ice Trap's to Freeze and Shatter trespassers. You'll find the Ice Trap in the [ae92d5]Ice Sorcery[-] skill tree. Unlock it there then head to a [ae92d5]Sorcerer Desk[-] to craft them.",,,,,,,,,,,,,,
quest_sorceryIntroIcePowder_title,Quest,Quest Info,,,"[02599c]Sorcery[-] Enchanted Mortar",,,,,,,,,,,,,,
quest_sorceryIntroIcePowder_subtitle,Quest,Quest Info,,,"Craft Ice Powder",,,,,,,,,,,,,,
quest_sorceryIntroIcePowder,Quest,Quest Info,,,"You'll want to become acquainted with an [ae92d5]Enchanted Mortar[-] to craft Ice Powder and Potions on the go. By holding the [ae92d5]Enchanted Mortar[-] in your Toolbelt, you can then view [ae92d5]Recipes[-] by selecting [ae92d5]Ice Essence[-] in your inventory and looking at available recipes. Most Potions require the mixing of multiple ingredients. Go ahead and craft [ae92d5]Ice Powder[-] now using the [ae92d5]Enchanted Mortar[-].",,,,,,,,,,,,,,


quest_sorceryIntroFireAspectAura_title,Quest,Quest Info,,,"[970000]Sorcery[-] Aspect of Fire",,,,,,,,,,,,,,
quest_sorceryIntroFireAspectAura_subtitle,Quest,Quest Info,,,"Use Aspect of Fire Rune",,,,,,,,,,,,,,
quest_sorceryIntroFireAspectAura,Quest,Quest Info,,,"Equip the [ae92d5]Aspect of Fire Rune[-] into your [ae92d5]Chest Armor[-] then defeat foes with the [ae92d5]Fire Aura[-] activated ([I]F to Activate. Hold F to activate multiple items[/I]).",,,,,,,,,,,,,,
quest_sorceryIntroIceAspectAura_title,Quest,Quest Info,,,"[02599c]Sorcery[-] Aspect of Ice",,,,,,,,,,,,,,
quest_sorceryIntroIceAspectAura_subtitle,Quest,Quest Info,,,"Use Aspect of Ice Rune",,,,,,,,,,,,,,
quest_sorceryIntroIceAspectAura,Quest,Quest Info,,,"Equip the [ae92d5]Aspect of Ice Rune[-] into your [ae92d5]Chest Armor[-] then defeat foes with the [ae92d5]Ice Aura[-] activated ([I]F to Activate. Hold F to activate multiple items[/I]).",,,,,,,,,,,,,,
quest_sorceryIntroFireWildFallen_title,Quest,Quest Info,,,"[970000]Sorcery[-] Hunt Fire Fallen",,,,,,,,,,,,,,
quest_sorceryIntroFireWildFallen_subtitle,Quest,Quest Info,,,"Hunt Fire Fallen & Extract Blood",,,,,,,,,,,,,,
quest_sorceryIntroFireWildFallen,Quest,Quest Info,,,"Hunting and defeating [ae92d5]Fire Fallen[-] is necessary to improve your Fire Sorcery, while also saving what's left of the world. It's also a good idea to [ae92d5]Extract Blood[-] by Looting them while alive. Fallen Blood is required to perform rituals, craft powerful items and can even be exchanged for [ae92d5]Skill Grimoires[-] granting Skill Points.",,,,,,,,,,,,,,
quest_sorceryIntroFireWildFallen_title1,Quest,Quest Info,,,"[970000]Sorcery[-] Hunt Fire Fallen 1/10",,,,,,,,,,,,,,
quest_sorceryIntroFireWildFallen_title2,Quest,Quest Info,,,"[970000]Sorcery[-] Hunt Fire Fallen 2/10",,,,,,,,,,,,,,
quest_sorceryIntroFireWildFallen_title3,Quest,Quest Info,,,"[970000]Sorcery[-] Hunt Fire Fallen 3/10",,,,,,,,,,,,,,
quest_sorceryIntroFireWildFallen_title4,Quest,Quest Info,,,"[970000]Sorcery[-] Hunt Fire Fallen 4/10",,,,,,,,,,,,,,
quest_sorceryIntroFireWildFallen_title5,Quest,Quest Info,,,"[970000]Sorcery[-] Hunt Fire Fallen 5/10",,,,,,,,,,,,,,
quest_sorceryIntroFireWildFallen_title6,Quest,Quest Info,,,"[970000]Sorcery[-] Hunt Fire Fallen 6/10",,,,,,,,,,,,,,
quest_sorceryIntroFireWildFallen_title7,Quest,Quest Info,,,"[970000]Sorcery[-] Hunt Fire Fallen 7/10",,,,,,,,,,,,,,
quest_sorceryIntroFireWildFallen_title8,Quest,Quest Info,,,"[970000]Sorcery[-] Hunt Fire Fallen 8/10",,,,,,,,,,,,,,
quest_sorceryIntroFireWildFallen_title9,Quest,Quest Info,,,"[970000]Sorcery[-] Hunt Fire Fallen 9/10",,,,,,,,,,,,,,
quest_sorceryIntroFireWildFallen_title10,Quest,Quest Info,,,"[970000]Sorcery[-] Hunt Fire Fallen 10/10",,,,,,,,,,,,,,
quest_sorceryIntroIceWildFallen_title,Quest,Quest Info,,,"[02599c]Sorcery[-] Hunt Ice Fallen",,,,,,,,,,,,,,
quest_sorceryIntroIceWildFallen_subtitle,Quest,Quest Info,,,"Hunt Ice Fallen & Extract Blood",,,,,,,,,,,,,,
quest_sorceryIntroIceWildFallen,Quest,Quest Info,,,"Hunting and defeating [ae92d5]Ice Fallen[-] is necessary to improve your Ice Sorcery, while also saving what's left of the world. It's also a good idea to [ae92d5]Extract Blood[-] by Looting them while alive. Fallen Blood is required to perform rituals, craft powerful items and can even be exchanged for [ae92d5]Skill Grimoires[-] granting Skill Points.",,,,,,,,,,,,,,
quest_sorceryIntroIceWildFallen_title1,Quest,Quest Info,,,"[02599c]Sorcery[-] Hunt Ice Fallen 1/10",,,,,,,,,,,,,,
quest_sorceryIntroIceWildFallen_title2,Quest,Quest Info,,,"[02599c]Sorcery[-] Hunt Ice Fallen 2/10",,,,,,,,,,,,,,
quest_sorceryIntroIceWildFallen_title3,Quest,Quest Info,,,"[02599c]Sorcery[-] Hunt Ice Fallen 3/10",,,,,,,,,,,,,,
quest_sorceryIntroIceWildFallen_title4,Quest,Quest Info,,,"[02599c]Sorcery[-] Hunt Ice Fallen 4/10",,,,,,,,,,,,,,
quest_sorceryIntroIceWildFallen_title5,Quest,Quest Info,,,"[02599c]Sorcery[-] Hunt Ice Fallen 5/10",,,,,,,,,,,,,,
quest_sorceryIntroIceWildFallen_title6,Quest,Quest Info,,,"[02599c]Sorcery[-] Hunt Ice Fallen 6/10",,,,,,,,,,,,,,
quest_sorceryIntroIceWildFallen_title7,Quest,Quest Info,,,"[02599c]Sorcery[-] Hunt Ice Fallen 7/10",,,,,,,,,,,,,,
quest_sorceryIntroIceWildFallen_title8,Quest,Quest Info,,,"[02599c]Sorcery[-] Hunt Ice Fallen 8/10",,,,,,,,,,,,,,
quest_sorceryIntroIceWildFallen_title9,Quest,Quest Info,,,"[02599c]Sorcery[-] Hunt Ice Fallen 9/10",,,,,,,,,,,,,,
quest_sorceryIntroIceWildFallen_title10,Quest,Quest Info,,,"[02599c]Sorcery[-] Hunt Ice Fallen 10/10",,,,,,,,,,,,,,

quest_sorceryIntroGuide_Fire_title,Quest,Quest Info,,,"[970000]Sorcery[-] Journal of Fire Knowledge 1/5",,,,,,,,,,,,,,
quest_sorceryIntroGuide_Fire_subtitle,Quest,Quest Info,,,"Harvest Fire [ae92d5]Essence[-]",,,,,,,,,,,,,,
quest_sorceryIntroGuide_Fire,Quest,Quest Info,,,"Ah, so you wish to become a Master Fire Sorcerer? Very well, let your training begin.\nManifesting and casting a simple Fire Spell can take a Mundane decades to achieve... we have hours.\n\n[ae92d5]Fire Essence[-] and a [ae92d5]Fire Spellforge[-]... you're useless without them. Take these [d1d1d1]Resources[-] to get started... you must gather the rest. [I][36dc2a]Burnt Biome, Burnt Trees, Coal Ore[-][/I] are excellent sources of [ae92d5]Fire Essence[-].\n[I][d1d1d1]Sorcerer Altin[-][/I]",,,,,,,,,,,,,,

quest_sorceryIntroGuide_Fire2_title,Quest,Quest Info,,,"[970000]Sorcery[-] Journal of Fire Knowledge 2/5",,,,,,,,,,,,,,
quest_sorceryIntroGuide_Fire2_subtitle,Quest,Quest Info,,,"Craft a [ae92d5]Fire Spellforge[-]",,,,,,,,,,,,,,
quest_sorceryIntroGuide_Fire2,Quest,Quest Info,,,"Upon harvesting enough [ae92d5]Fire Essence[-] from [I][36dc2a]Burnt Biome, Burnt Trees, Coal Ore[-][/I], you'll then want to craft and place a [ae92d5]Fire Spellforge[-]. This forge is essential to a Fire Sorcerer and is required to transmute Fire Essence. Transmuting Fire Essence is the only way to craft Fire Sorceries, such as Spells, Weapons and essential Resources.\n[I][d1d1d1]Sorcerer Altin[-][/I]",,,,,,,,,,,,,,

quest_sorceryIntroGuide_Fire3_title,Quest,Quest Info,,,"[970000]Sorcery[-] Journal of Fire Knowledge 3/5",,,,,,,,,,,,,,
quest_sorceryIntroGuide_Fire3_subtitle,Quest,Quest Info,,,"Craft [ae92d5]Fire Spell[-]",,,,,,,,,,,,,,
quest_sorceryIntroGuide_Fire3,Quest,Quest Info,,,"Having learned the importance of [ae92d5]Fire Essence[-], you'll do well to Master it should you wish to discover an abundance.\nNow that you've placed a [ae92d5]Fire Spellforge[-] you can transmute [ae92d5]Fire Essence[-] into its raw form for crafting. This process of transmutation is required to perform all major Fire Sorceries. You'll practice this process now by crafting your first Fire Spell and Spellcast weapon, if necessary... you'll need them.\n[I][d1d1d1]Sorcerer Altin[-][/I]",,,,,,,,,,,,,,

quest_sorceryIntroGuide_Fire4_title,Quest,Quest Info,,,"[970000]Sorcery[-] Journal of Fire Knowledge 4/5",,,,,,,,,,,,,,
quest_sorceryIntroGuide_Fire4_subtitle,Quest,Quest Info,,,"Defeat Undead Using [ae92d5]Fire Sorcery[-]",,,,,,,,,,,,,,
quest_sorceryIntroGuide_Fire4,Quest,Quest Info,,,"The time has come to test your knowledge of [ae92d5]Fire[-].\nLet's see if The Elders were right about you. For your sake, I sure as hell hope so. What takes most a lifetime to even come close to achieving, you must do in a single day. Be well prepared for what lies ahead, Fire Sorcerer. It's all or nothing now, after all...\n[I][d1d1d1]Sorcerer Altin[-][/I]",,,,,,,,,,,,,,

quest_sorceryIntroGuide_Fire5_title,Quest,Quest Info,,,"[970000]Sorcery[-] Journal of Fire Knowledge 5/5",,,,,,,,,,,,,,
quest_sorceryIntroGuide_Fire5_subtitle,Quest,Quest Info,,,"Defeat Fallen Using [ae92d5]Fire Sorcery[-]",,,,,,,,,,,,,,
quest_sorceryIntroGuide_Fire5,Quest,Quest Info,,,"Something isn't right here... up until this point, I've been able to protect you from the preemptive strikes of The Fallen. This last encounter was different... I sensed a greater power. Here, take these advanced [ae92d5]Firenado[-] and [ae92d5]Meteor[-] Spells, something tells me you'll need them. Tread carefully, Novice Sorcerer, you're on your own this next encounter.\n[I][d1d1d1]Sorcerer Altin[-][/I]",,,,,,,,,,,,,,

quest_sorceryIntroGuide_Ice_title,Quest,Quest Info,,,"[02599c]Sorcery[-] Journal of Ice Knowledge 1/5",,,,,,,,,,,,,,
quest_sorceryIntroGuide_Ice_subtitle,Quest,Quest Info,,,"Harvest Ice [ae92d5]Essence[-]",,,,,,,,,,,,,,
quest_sorceryIntroGuide_Ice,Quest,Quest Info,,,"Ah, so you wish to become a Master Ice Sorcerer? Very well, let your training begin.\nManifesting and casting a simple Ice Spell can take a Mundane decades to achieve... we have hours.\n\n[ae92d5]Ice Essence[-] and an [ae92d5]Ice Spellforge[-]... you're useless without them. Take these [d1d1d1]Resources[-] to get started... you must gather the rest. [I][36dc2a]Snow Biome, Snow Trees, Potassium Nitrate Ore[-][/I] are excellent sources of [ae92d5]Ice Essence[-].\n[I][d1d1d1]Sorcerer Altin[-][/I]",,,,,,,,,,,,,,
